Time (s),EMG (mV)
0.5020167338911297,0.0
0.5030167672255742,0.0
0.5040168005600186,0.0
0.5050168338944632,0.0
0.5060168672289076,0.05707775994448086
0.5070169005633521,0.0
0.5080169338977966,0.0
0.5090169672322411,0.0
0.5100170005666855,0.0
0.5110170339011301,0.0
0.5120170672355745,0.0054713830313553175
0.5130171005700189,0.0
0.5140171339044635,0.0
0.5150171672389079,0.0
0.5160172005733524,0.0
0.5170172339077969,0.0
0.5180172672422414,0.06306535610673886
0.5190173005766858,0.0
0.5200173339111304,0.0
0.5210173672455748,0.0
0.5220174005800193,0.0
0.5230174339144638,0.0
0.5240174672489083,0.0
0.5250175005833527,0.0
0.5260175339177973,0.0
0.5270175672522417,0.0
0.5280176005866862,0.0
0.5290176339211307,0.0
0.5300176672555752,0.0
0.5310177005900196,0.0
0.5320177339244642,0.0
0.5330177672589086,0.0436328622143027
0.5340178005933531,0.0
0.5350178339277976,0.0
0.5360178672622421,0.0
0.5370179005966865,0.0
0.5380179339311311,0.0
0.5390179672655755,0.0
0.54001800060002,0.0
0.5410180339344645,0.0
0.5420180672689089,0.0
0.5430181006033534,0.0
0.5440181339377979,0.0
0.5450181672722424,0.0
0.5460182006066868,0.014763647719435086
0.5470182339411314,0.0
0.5480182672755758,0.0
0.5490183006100203,0.0
0.5500183339444648,0.0
0.5510183672789093,0.0
0.5520184006133537,0.05342745455068286
0.5530184339477983,0.0
0.5540184672822427,0.0
0.5550185006166872,0.06680733380135113
0.5560185339511317,0.0
0.5570185672855762,0.0
0.5580186006200206,0.0
0.5590186339544652,0.0
0.5600186672889096,0.0
0.5610187006233541,0.0
0.5620187339577986,0.0
0.5630187672922431,0.0
0.5640188006266875,0.0
0.5650188339611321,0.0
0.5660188672955765,0.0
0.567018900630021,0.0
0.5680189339644655,0.0
0.5690189672989099,0.0
0.5700190006333544,0.0
0.5710190339677989,0.0
0.5720190673022434,0.0
0.5730191006366878,0.024672071014989163
0.5740191339711324,0.0
0.5750191673055768,0.0
0.5760192006400213,0.0
0.5770192339744658,0.0
0.5780192673089103,0.0
0.5790193006433547,0.0
0.5800193339777993,0.0
0.5810193673122437,0.0
0.5820194006466882,0.0
0.5830194339811327,0.0
0.5840194673155772,0.18912739158179198
0.5850195006500216,0.0
0.5860195339844662,0.0
0.5870195673189106,0.0
0.5880196006533551,0.0
0.5890196339877996,0.07847384524914089
0.5900196673222441,0.0
0.5910197006566885,0.0
0.5920197339911331,0.0
0.5930197673255775,0.0
0.594019800660022,0.0
0.5950198339944665,0.0
0.596019867328911,0.0
0.5970199006633554,0.0
0.5980199339977998,0.0
0.5990199673322444,0.0
0.6000200006666888,0.0
0.6010200340011334,0.10911700861646562
0.6020200673355778,0.0
0.6030201006700223,0.0
0.6040201340044667,0.0
0.6050201673389113,0.023241558560056552
0.6060202006733557,0.0
0.6070202340078003,0.0
0.6080202673422447,0.0
0.6090203006766892,0.0
0.6100203340111336,0.0
0.6110203673455782,0.0
0.6120204006800226,0.0
0.6130204340144672,0.0
0.6140204673489116,0.0
0.6150205006833561,0.0
0.6160205340178005,0.09733849904588653
0.6170205673522451,0.0
0.6180206006866895,0.0
0.619020634021134,0.0
0.6200206673555785,0.0
0.621020700690023,0.0
0.6220207340244674,0.0
0.623020767358912,0.0
0.6240208006933564,0.0
0.625020834027801,0.0
0.6260208673622454,0.0
0.6270209006966898,0.030629074385425954
0.6280209340311343,0.0
0.6290209673655788,0.0
0.6300210007000233,0.0
0.6310210340344677,0.0
0.6320210673689123,0.0
0.6330211007033567,0.0
0.6340211340378012,0.0
0.6350211673722457,0.0
0.6360212007066902,0.0
0.6370212340411346,0.0
0.6380212673755792,0.0
0.6390213007100236,0.0
0.6400213340444681,0.0
0.6410213673789126,0.0
0.6420214007133571,0.0
0.6430214340478015,0.0
0.6440214673822461,0.0
0.6450215007166905,0.0
0.646021534051135,0.0
0.6470215673855795,0.0
0.648021600720024,0.0
0.6490216340544684,0.0
0.650021667388913,0.0688219594140454
0.6510217007233574,0.0
0.652021734057802,0.0
0.6530217673922464,0.0
0.6540218007266909,0.061593910790485075
0.6550218340611353,0.0
0.6560218673955798,0.0
0.6570219007300243,0.0
0.6580219340644687,0.0
0.6590219673989133,0.0
0.6600220007333577,0.0
0.6610220340678022,0.0
0.6620220674022467,0.0
0.6630221007366912,0.0
0.6640221340711356,0.0
0.6650221674055802,0.0
0.6660222007400246,0.0
0.6670222340744691,0.0
0.6680222674089136,0.0
0.6690223007433581,0.0
0.6700223340778025,0.0
0.6710223674122471,0.0
0.6720224007466915,0.0
0.673022434081136,0.0
0.6740224674155805,0.0
0.675022500750025,0.0
0.6760225340844694,0.018980234773979393
0.677022567418914,0.01939326471285803
0.6780226007533584,0.0
0.679022634087803,0.0
0.6800226674222474,0.0
0.6810227007566919,0.0
0.6820227340911363,0.0
0.6830227674255808,0.0
0.6840228007600253,0.0
0.6850228340944697,0.0
0.6860228674289143,0.0
0.6870229007633587,0.0
0.6880229340978032,0.0
0.6890229674322477,0.0
0.6900230007666922,0.11313687985390314
0.6910230341011366,0.0
0.6920230674355812,0.0
0.6930231007700256,0.0
0.6940231341044701,0.0
0.6950231674389146,0.0
0.6960232007733591,0.0
0.6970232341078035,0.0
0.6980232674422481,0.0
0.6990233007766925,0.0
0.700023334111137,0.0
0.7010233674455815,0.0
0.702023400780026,0.0
0.7030234341144704,0.008691748008051711
0.704023467448915,0.0
0.7050235007833594,0.0
0.7060235341178039,0.052162121671614596
0.7070235674522484,0.05108436657909077
0.7080236007866929,0.0
0.7090236341211373,0.0
0.7100236674555819,0.0
0.7110237007900263,0.0
0.7120237341244707,0.14859737661384692
0.7130237674589153,0.0
0.7140238007933597,0.0
0.7150238341278042,0.0
0.7160238674622487,0.0
0.7170239007966932,0.11170281688392716
0.7180239341311376,0.0
0.7190239674655822,0.0
0.7200240008000266,0.09026239001906514
0.7210240341344711,0.0
0.7220240674689156,0.03886434596980117
0.7230241008033601,0.0
0.7240241341378045,0.0
0.7250241674722491,0.0
0.7260242008066935,0.044058241419653685
0.727024234141138,0.12527935863653278
0.7280242674755825,0.0
0.729024300810027,0.0
0.7300243341444714,0.029222194258735675
0.731024367478916,0.0
0.7320244008133604,0.0
0.7330244341478049,0.0
0.7340244674822494,0.0
0.7350245008166939,0.08509896088077479
0.7360245341511383,0.0
0.7370245674855829,0.0
0.7380246008200273,0.0
0.7390246341544718,0.04267150711609155
0.7400246674889163,0.0
0.7410247008233607,0.0
0.7420247341578052,0.0
0.7430247674922497,0.0
0.7440248008266942,0.0
0.7450248341611386,0.01963460819030184
0.7460248674955832,0.0
0.7470249008300276,0.0
0.7480249341644721,0.0
0.7490249674989166,0.0
0.7500250008333611,0.0
0.7510250341678055,0.0
0.7520250675022501,0.0
0.7530251008366945,0.0
0.754025134171139,0.0
0.7550251675055835,0.0
0.756025200840028,0.0
0.7570252341744724,0.0
0.758025267508917,0.0
0.7590253008433614,0.0
0.7600253341778059,0.0
0.7610253675122504,0.0
0.7620254008466949,0.0
0.7630254341811393,0.0763292685231329
0.7640254675155839,0.0
0.7650255008500283,0.17773061014164154
0.7660255341844728,0.0
0.7670255675189173,0.0
0.7680256008533617,0.0
0.7690256341878062,0.0
0.7700256675222507,0.0
0.7710257008566952,0.0
0.7720257341911396,0.0
0.7730257675255842,0.0
0.7740258008600286,0.0
0.7750258341944731,0.0
0.7760258675289176,0.0
0.7770259008633621,0.012764693717793776
0.7780259341978065,0.0
0.7790259675322511,0.0
0.7800260008666955,0.0
0.78102603420114,0.0
0.7820260675355845,0.0
0.783026100870029,0.0
0.7840261342044734,0.0
0.785026167538918,0.0
0.7860262008733624,0.0
0.7870262342078069,0.0
0.7880262675422514,0.0
0.7890263008766959,0.0
0.7900263342111403,0.0
0.7910263675455849,0.0
0.7920264008800293,0.19566417664785002
0.7930264342144738,0.0
0.7940264675489183,0.0
0.7950265008833628,0.0
0.7960265342178072,0.0
0.7970265675522517,0.0
0.7980266008866962,0.0
0.7990266342211406,0.0
0.8000266675555852,0.0
0.8010267008900296,0.0
0.8020267342244741,0.0
0.8030267675589186,0.0
0.8040268008933631,0.0
0.8050268342278075,0.0
0.8060268675622521,0.0
0.8070269008966965,0.0
0.808026934231141,0.0
0.8090269675655855,0.0
0.81002700090003,0.0
0.8110270342344744,0.0
0.812027067568919,0.0
0.8130271009033634,0.0
0.8140271342378079,0.0
0.8150271675722524,0.0
0.8160272009066969,0.0
0.8170272342411413,0.0
0.8180272675755859,0.0
0.8190273009100303,0.10536558197005522
0.8200273342444748,0.0
0.8210273675789193,0.044066560463172526
0.8220274009133638,0.0
0.8230274342478082,0.0
0.8240274675822528,0.0
0.8250275009166972,0.0
0.8260275342511416,0.0
0.8270275675855862,0.0
0.8280276009200306,0.0
0.8290276342544751,0.0
0.8300276675889195,0.0
0.8310277009233641,0.0
0.8320277342578085,0.0
0.833027767592253,0.0
0.8340278009266975,0.0
0.835027834261142,0.0
0.8360278675955864,0.0
0.837027900930031,0.0
0.8380279342644754,0.14479640493561252
0.83902796759892,0.0
0.8400280009333644,0.0
0.8410280342678089,0.03344585598330821
0.8420280676022533,0.0
0.8430281009366979,0.0
0.8440281342711423,0.0
0.8450281676055869,0.0
0.8460282009400313,0.0
0.8470282342744758,0.0
0.8480282676089202,0.0
0.8490283009433648,0.0
0.8500283342778092,0.0
0.8510283676122538,0.016455630462588647
0.8520284009466982,0.0
0.8530284342811427,0.0
0.8540284676155872,0.0
0.8550285009500316,0.0
0.8560285342844761,0.0
0.8570285676189205,0.0
0.8580286009533651,0.0
0.8590286342878095,0.0
0.860028667622254,0.0
0.8610287009566985,0.0
0.862028734291143,0.0
0.8630287676255874,0.0
0.864028800960032,0.0
0.8650288342944764,0.012757166076412044
0.866028867628921,0.0
0.8670289009633654,0.0
0.8680289342978099,0.0
0.8690289676322543,0.0
0.8700290009666989,0.027598850572775585
0.8710290343011433,0.0
0.8720290676355879,0.0
0.8730291009700323,0.0
0.8740291343044768,0.0
0.8750291676389212,0.0
0.8760292009733658,0.0
0.8770292343078102,0.0
0.8780292676422548,0.0
0.8790293009766992,0.0
0.8800293343111437,0.0
0.8810293676455881,0.0
0.8820294009800326,0.0
0.8830294343144771,0.0
0.8840294676489215,0.0
0.8850295009833661,0.10864309344406937
0.8860295343178105,0.0
0.887029567652255,0.0
0.8880296009866995,0.0
0.889029634321144,0.0
0.8900296676555884,0.0
0.891029700990033,0.0
0.8920297343244774,0.03786669622599978
0.893029767658922,0.0
0.8940298009933664,0.0
0.8950298343278109,0.0
0.8960298676622553,0.0
0.8970299009966999,0.07024392561704636
0.8980299343311443,0.0
0.8990299676655888,0.0009711430629463606
0.9000300010000333,0.0
0.9010300343344778,0.0
0.9020300676689222,0.043138199726366316
0.9030301010033668,0.0
0.9040301343378112,0.0
0.9050301676722557,0.0
0.9060302010067002,0.014861657455117153
0.9070302343411447,0.07759962189403719
0.9080302676755891,0.0
0.9090303010100337,0.12811245828573956
0.9100303343444781,0.0
0.9110303676789225,0.0
0.9120304010133671,0.0
0.9130304343478115,0.0
0.914030467682256,0.0
0.9150305010167005,0.0
0.916030534351145,0.11027066510703795
0.9170305676855894,0.0
0.918030601020034,0.0
0.9190306343544784,0.0
0.9200306676889229,0.0006607015165055463
0.9210307010233674,0.0
0.9220307343578119,0.0
0.9230307676922563,0.0
0.9240308010267009,0.0
0.9250308343611453,0.0
0.9260308676955898,0.0
0.9270309010300343,0.0
0.9280309343644788,0.0
0.9290309676989232,0.0
0.9300310010333678,0.03724666369330544
0.9310310343678122,0.0
0.9320310677022567,0.0
0.9330311010367012,0.0
0.9340311343711457,0.0
0.9350311677055901,0.0
0.9360312010400347,0.0
0.9370312343744791,0.0
0.9380312677089236,0.10237973474124736
0.9390313010433681,0.0
0.9400313343778125,0.0
0.941031367712257,0.0
0.9420314010467015,0.0
0.943031434381146,0.0
0.9440314677155904,0.0
0.945031501050035,0.09014269870044858
0.9460315343844794,0.0
0.9470315677189239,0.0
0.9480316010533684,0.0
0.9490316343878129,0.0
0.9500316677222573,0.0
0.9510317010567019,0.008209972861220476
0.9520317343911463,0.0
0.9530317677255908,0.0
0.9540318010600353,0.0
0.9550318343944798,0.0
0.9560318677289242,0.0
0.9570319010633688,0.0
0.9580319343978132,0.05770902923810654
0.9590319677322577,0.0
0.9600320010667022,0.12037095950046994
0.9610320344011467,0.0
0.9620320677355911,0.0
0.9630321010700357,0.0
0.9640321344044801,0.0
0.9650321677389246,0.0
0.9660322010733691,0.0
0.9670322344078136,0.0
0.968032267742258,0.0
0.9690323010767025,0.0
0.970032334411147,0.0
0.9710323677455914,0.0
0.972032401080036,0.0
0.9730324344144804,0.0
0.9740324677489249,0.0
0.9750325010833694,0.0
0.9760325344178139,0.0
0.9770325677522583,0.0
0.9780326010867029,0.0
0.9790326344211473,0.0
0.9800326677555918,0.06693145619911653
0.9810327010900363,0.0
0.9820327344244808,0.0
0.9830327677589252,0.0
0.9840328010933698,0.0
0.9850328344278142,0.0
0.9860328677622587,0.0
0.9870329010967032,0.0
0.9880329344311477,0.022061848520458477
0.9890329677655921,0.0
0.9900330011000367,0.0
0.9910330344344811,0.0
0.9920330677689256,0.0
0.9930331011033701,0.0
0.9940331344378146,0.0
0.995033167772259,0.0
0.9960332011067035,0.0
0.997033234441148,0.0
0.9980332677755924,0.0
0.999033301110037,0.0
1.0000333344444814,0.0515173808023613
1.0010333677789258,0.0
1.0020334011133705,0.0
1.003033434447815,0.0
1.0040334677822593,0.0
1.0050335011167038,0.0
1.0060335344511484,0.0
1.0070335677855928,0.0
1.0080336011200373,0.0
1.0090336344544817,0.0
1.0100336677889263,0.19386854308794033
1.0110337011233708,0.0
1.0120337344578152,0.0
1.0130337677922596,0.0
1.0140338011267043,0.0
1.0150338344611487,0.0
1.0160338677955931,0.0
1.0170339011300376,0.0
1.0180339344644822,0.08502840491314054
1.0190339677989266,0.0
1.020034001133371,0.0
1.0210340344678155,0.0
1.0220340678022601,0.0
1.0230341011367046,0.0
1.024034134471149,0.0
1.0250341678055934,0.0
1.0260342011400378,0.0
1.0270342344744825,0.0
1.028034267808927,0.0
1.0290343011433714,0.0
1.0300343344778158,0.0
1.0310343678122604,0.0
1.0320344011467049,0.0
1.0330344344811493,0.0
1.0340344678155937,0.0
1.0350345011500384,0.0
1.0360345344844828,0.0
1.0370345678189272,0.0
