Time (s),EMG_Value
53.900000000000006,0.0
54.0,0.0
54.1,0.0
54.2,0.0
54.300000000000004,0.0
54.400000000000006,0.0
54.5,0.0
54.6,0.0
54.7,0.0
54.800000000000004,0.0
54.900000000000006,0.0
55.0,0.0
55.1,0.0
55.2,0.0
55.300000000000004,0.0
55.400000000000006,0.0
55.5,0.0
55.6,0.0
55.7,0.0
55.800000000000004,0.0
55.900000000000006,0.0
56.0,0.0
56.1,0.005
56.2,0.01
56.300000000000004,0.015
56.400000000000006,0.02
56.5,0.025
56.6,0.03
56.7,0.035
56.800000000000004,0.04
56.900000000000006,0.045
57.0,0.05
57.1,0.05
57.2,0.05
57.300000000000004,0.05
57.400000000000006,0.05
57.5,0.05
57.6,0.0475
57.7,0.045000000000000005
57.800000000000004,0.0425
57.900000000000006,0.04
58.0,0.037500000000000006
58.1,0.035
58.2,0.0325
58.300000000000004,0.030000000000000002
58.400000000000006,0.027500000000000004
58.5,0.025
58.6,0.030000000000000002
58.7,0.035
58.800000000000004,0.04
58.900000000000006,0.045
59.0,0.05
59.1,0.045000000000000005
59.2,0.04
59.300000000000004,0.035
59.400000000000006,0.030000000000000002
59.5,0.025
59.6,0.020000000000000004
59.7,0.015
59.800000000000004,0.010000000000000002
59.900000000000006,0.0050000000000000044
