Time (s),EMG Value
6.266266266266266,0.5
6.276276276276276,0.5
6.286286286286286,0.5
6.296296296296296,0.5
6.306306306306306,0.5
6.316316316316316,0.5
6.326326326326326,0.5
6.336336336336336,0.5
6.346346346346346,0.5
6.356356356356356,0.5
6.366366366366366,0.5
6.376376376376376,0.5
6.386386386386386,0.5
6.396396396396396,0.5
6.406406406406406,0.5
6.416416416416417,0.5
6.426426426426427,0.5
6.436436436436437,0.5
6.446446446446447,0.5
6.456456456456457,0.5
6.466466466466467,0.5
6.476476476476477,0.5
6.486486486486487,0.5
6.496496496496497,0.5
6.506506506506507,0.5
6.516516516516517,0.5
6.526526526526527,0.5
6.536536536536537,0.5
6.546546546546547,0.5
6.556556556556557,0.5
6.566566566566567,0.5
6.576576576576577,0.5
6.586586586586587,0.5
6.596596596596597,0.5
6.606606606606607,0.5
6.616616616616617,0.5
6.626626626626627,0.5
6.636636636636637,0.5
6.646646646646647,0.5
6.656656656656657,0.5
6.666666666666667,0.5
6.676676676676677,0.5
6.686686686686687,0.5
6.696696696696697,0.5
6.706706706706707,0.5
6.716716716716717,0.5
6.726726726726727,0.5
6.736736736736737,0.5
6.746746746746747,0.5
6.756756756756757,0.5
6.766766766766767,0.5
6.776776776776777,0.5
6.786786786786787,0.5
6.796796796796797,0.5
6.806806806806807,0.5
6.816816816816817,0.5
6.826826826826827,0.5
6.836836836836837,0.5
6.846846846846847,0.5
6.856856856856857,0.5
6.866866866866867,0.5
6.876876876876877,0.5
6.886886886886887,0.5
6.896896896896897,0.5
6.906906906906907,0.5
6.916916916916917,0.5
6.926926926926927,0.5
6.936936936936937,0.5
6.946946946946947,0.5
6.956956956956957,0.5
6.966966966966967,0.5
6.976976976976977,0.5
6.986986986986987,0.5
6.996996996996997,0.5
7.007007007007007,0.5
7.017017017017017,0.5
7.027027027027027,0.5
7.037037037037037,0.5
7.047047047047047,0.5
7.057057057057057,0.5
7.067067067067067,0.5
7.077077077077077,0.5
7.087087087087087,0.5
7.097097097097097,0.5
7.107107107107107,0.5
7.117117117117117,0.5
7.127127127127127,0.5
7.137137137137137,0.5
7.147147147147147,0.5
7.157157157157157,0.5
7.167167167167167,0.5
7.177177177177177,0.5
7.187187187187187,0.5
7.197197197197197,0.5
7.207207207207207,0.5
7.217217217217217,0.5
7.227227227227227,0.5
7.237237237237237,0.5
7.247247247247247,0.5
7.257257257257257,0.5
7.267267267267267,0.5
7.277277277277277,0.5
7.287287287287287,0.5
7.297297297297297,0.5
7.307307307307307,0.5
7.317317317317317,0.5
7.327327327327327,0.5
7.337337337337337,0.5
7.347347347347347,0.5
7.357357357357357,0.5
7.367367367367367,0.5
7.377377377377377,0.5
7.387387387387387,0.5
7.397397397397397,0.5
7.407407407407407,0.5
7.4174174174174174,0.5
7.4274274274274275,0.5
7.4374374374374375,0.5
7.4474474474474475,0.5
7.4574574574574575,0.5
7.4674674674674675,0.5
7.4774774774774775,0.5
7.4874874874874875,0.5
7.4974974974974975,0.5
7.5075075075075075,1.0
7.5175175175175175,1.0
7.5275275275275275,1.0
7.5375375375375375,1.0
7.5475475475475475,1.0
7.5575575575575575,1.0
7.5675675675675675,1.0
7.5775775775775776,1.0
7.587587587587588,1.0
7.597597597597598,1.0
7.607607607607608,1.0
7.617617617617618,1.0
7.627627627627628,1.0
7.637637637637638,1.0
7.647647647647648,1.0
7.657657657657658,1.0
7.667667667667668,1.0
7.677677677677678,1.0
7.687687687687688,1.0
7.697697697697698,1.0
7.707707707707708,1.0
7.717717717717718,1.0
7.727727727727728,1.0
7.737737737737738,1.0
7.747747747747748,1.0
7.757757757757758,1.0
7.767767767767768,1.0
7.777777777777778,1.0
7.787787787787788,1.0
7.797797797797798,1.0
7.807807807807808,1.0
7.817817817817818,1.0
7.827827827827828,1.0
7.837837837837838,1.0
7.847847847847848,1.0
7.857857857857858,1.0
7.867867867867868,1.0
7.877877877877878,1.0
7.887887887887888,1.0
7.897897897897898,1.0
7.907907907907908,1.0
7.917917917917918,1.0
7.927927927927928,1.0
7.937937937937938,1.0
7.947947947947948,1.0
7.957957957957958,1.0
7.967967967967968,1.0
7.977977977977978,1.0
7.987987987987988,1.0
7.997997997997998,1.0
8.008008008008009,1.0
8.018018018018019,1.0
8.028028028028029,1.0
8.038038038038039,1.0
8.048048048048049,1.0
8.058058058058059,1.0
8.068068068068069,1.0
8.078078078078079,1.0
8.088088088088089,1.0
8.098098098098099,1.0
8.108108108108109,1.0
8.118118118118119,1.0
8.128128128128129,1.0
8.138138138138139,1.0
8.148148148148149,1.0
8.158158158158159,1.0
8.168168168168169,1.0
8.178178178178179,1.0
8.188188188188189,1.0
8.198198198198199,1.0
8.208208208208209,1.0
8.218218218218219,1.0
8.228228228228229,1.0
8.238238238238239,1.0
8.248248248248249,1.0
8.258258258258259,1.0
8.268268268268269,1.0
8.278278278278279,1.0
8.288288288288289,1.0
8.298298298298299,1.0
8.308308308308309,1.0
8.318318318318319,1.0
8.328328328328329,1.0
8.338338338338339,1.0
8.348348348348349,1.0
8.358358358358359,1.0
8.368368368368369,1.0
8.378378378378379,1.0
8.388388388388389,1.0
8.398398398398399,1.0
8.408408408408409,1.0
8.418418418418419,1.0
8.428428428428429,1.0
8.438438438438439,1.0
8.448448448448449,1.0
8.458458458458459,1.0
8.468468468468469,1.0
8.478478478478479,1.0
8.488488488488489,1.0
8.498498498498499,1.0
8.508508508508509,1.0
8.518518518518519,1.0
8.528528528528529,1.0
8.538538538538539,1.0
8.548548548548549,1.0
8.558558558558559,1.0
8.568568568568569,1.0
8.578578578578579,1.0
8.588588588588589,1.0
8.598598598598599,1.0
8.608608608608609,1.0
8.618618618618619,1.0
8.62862862862863,1.0
8.63863863863864,1.0
8.64864864864865,1.0
8.65865865865866,1.0
8.66866866866867,1.0
8.67867867867868,1.0
8.68868868868869,1.0
8.6986986986987,1.0
8.70870870870871,1.0
8.71871871871872,1.0
8.72872872872873,1.0
8.73873873873874,1.0
8.74874874874875,1.0
8.75875875875876,1.0
8.76876876876877,1.0
8.77877877877878,1.0
8.78878878878879,1.0
8.7987987987988,1.0
8.80880880880881,1.0
8.81881881881882,1.0
8.82882882882883,1.0
8.83883883883884,1.0
8.84884884884885,1.0
8.85885885885886,1.0
8.86886886886887,1.0
8.87887887887888,1.0
8.88888888888889,1.0
8.8988988988989,1.0
8.90890890890891,1.0
8.91891891891892,1.0
8.92892892892893,1.0
8.93893893893894,1.0
8.94894894894895,1.0
8.95895895895896,1.0
8.96896896896897,1.0
8.97897897897898,1.0
8.98898898898899,1.0
8.998998998999,1.0
9.00900900900901,1.0
9.01901901901902,1.0
9.02902902902903,1.0
9.03903903903904,1.0
9.04904904904905,1.0
9.05905905905906,1.0
9.06906906906907,1.0
9.07907907907908,1.0
9.08908908908909,1.0
9.0990990990991,1.0
9.10910910910911,1.0
9.11911911911912,1.0
9.12912912912913,1.0
9.13913913913914,1.0
9.14914914914915,1.0
9.15915915915916,1.0
9.16916916916917,1.0
9.17917917917918,1.0
9.18918918918919,1.0
9.1991991991992,1.0
9.20920920920921,1.0
9.21921921921922,1.0
9.22922922922923,1.0
9.23923923923924,1.0
9.24924924924925,1.0
9.25925925925926,1.0
9.26926926926927,1.0
9.27927927927928,1.0
9.28928928928929,1.0
9.2992992992993,1.0
9.30930930930931,1.0
9.31931931931932,1.0
9.32932932932933,1.0
9.33933933933934,1.0
9.34934934934935,1.0
9.35935935935936,1.0
9.36936936936937,1.0
9.37937937937938,1.0
9.38938938938939,1.0
9.3993993993994,1.0
9.40940940940941,1.0
9.41941941941942,1.0
9.42942942942943,1.0
9.43943943943944,1.0
9.44944944944945,1.0
9.45945945945946,1.0
9.46946946946947,1.0
9.47947947947948,1.0
9.48948948948949,1.0
9.4994994994995,1.0
9.50950950950951,1.0
9.51951951951952,1.0
9.52952952952953,1.0
9.53953953953954,1.0
9.54954954954955,1.0
9.55955955955956,1.0
9.56956956956957,1.0
9.57957957957958,1.0
9.58958958958959,1.0
9.5995995995996,1.0
9.60960960960961,1.0
9.61961961961962,1.0
9.62962962962963,1.0
9.63963963963964,1.0
9.64964964964965,1.0
9.65965965965966,1.0
9.66966966966967,1.0
9.67967967967968,1.0
9.68968968968969,1.0
9.6996996996997,1.0
9.70970970970971,1.0
9.71971971971972,1.0
9.72972972972973,1.0
9.73973973973974,1.0
9.74974974974975,1.0
9.75975975975976,1.0
9.76976976976977,1.0
9.77977977977978,1.0
9.78978978978979,1.0
9.7997997997998,1.0
9.80980980980981,1.0
9.81981981981982,1.0
9.82982982982983,1.0
9.83983983983984,1.0
9.84984984984985,1.0
9.85985985985986,1.0
9.86986986986987,1.0
9.87987987987988,1.0
9.88988988988989,1.0
9.8998998998999,1.0
9.90990990990991,1.0
9.91991991991992,1.0
9.92992992992993,1.0
9.93993993993994,1.0
9.94994994994995,1.0
9.95995995995996,1.0
9.96996996996997,1.0
9.97997997997998,1.0
9.98998998998999,1.0
10.0,1.0
